LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
Dog Senior Citizen or Disability Male,YORKSHIRE TERR MIX,BLONDE,SCOTTIE,15037,2017,8/2/2017 13:26
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE/BLACK,HANK,15229,2017,12/5/2016 9:02
Dog Individual Neutered Male,GOLDEN RETRIEVER,TAN,SPENCER,15239,2017,1/26/2017 10:03
Dog Senior Citizen or Disability Female,BICHON FRISE,WHITE/TAN,BELLA,15110,2017,12/14/2016 8:40
Dog Individual Spayed Female,AM PIT BULL TERRIER,BRINDLE,MOLLY,15108,2017,1/13/2017 16:25
Dog Individual Female,JACK RUSSEL TERRIER,WHITE/BLACK,EVE,15132,2017,4/26/2017 9:55
Dog Individual Spayed Female,MIXED,TAN,LUNA,15044,2017,3/22/2017 11:41
Dog Individual Neutered Male,CHIHUAHUA,SPOTTED,PRINCE,15132,2017,4/26/2017 9:55
Dog Senior Citizen or Disability Spayed Female,POODLE MIX,APRICOT,GIGGLES,15237,2017,12/2/2016 16:16
Dog Individual Spayed Female,BEAGLE MIX,BLACK/BROWN,LOVIE,15044,2017,3/22/2017 8:39
Dog Senior Citizen or Disability Female,TAG,WHITE/BROWN,ELLA,15065,2017,12/8/2016 10:09
Dog Individual Male,JACK RUSSEL TERRIER,WHITE/BLACK/BROWN,ADAM,15132,2017,4/26/2017 9:55
Dog Individual Female,AM PIT BULL TERRIER,BROWN,LADY,15221,2017,3/9/2017 15:02
Dog Individual Spayed Female,TAG,WHITE,SNOWFLAKE,15044,2017,3/7/2017 8:41
Dog Individual Female,GER SHEPHERD,BLACK/BROWN,MISTY,15065,2017,2/14/2017 8:38
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,MISTY,15065,2017,2/14/2017 8:38
Dog Individual Spayed Female,BLOODHOUND,RED,ELLIE MAE,15102,2017,3/31/2017 16:25
Dog Individual Neutered Male,LAB MIX,WHITE/BROWN,DAX GING,15071,2017,2/10/2017 15:41
Dog Individual Neutered Male,LAB MIX,BLACK/BROWN,ASHER,15131,2017,1/25/2017 16:23
Dog Individual Spayed Female,LAB MIX,BLACK,BOOZY,15216,2017,1/9/2017 16:02
Dog Individual Female,AM PIT BULL TERRIER,BRINDLE,LADY HOLLINGER,15146,2017,4/24/2017 16:16
Dog Senior Citizen or Disability Spayed Female,LAB MIX,BLACK,JENNY,15237,2017,12/12/2016 8:44
Dog Individual Spayed Female,AM PITT BULL MIX,GREY,LADY,15148,2017,5/18/2017 9:03
Dog Individual Spayed Female,FRENCH BULLDOG,BRINDLE,LORETTA,15228,2017,12/8/2016 10:09
Dog Individual Spayed Female,TAG,WHITE/TAN,SASHA,15101,2017,12/30/2016 8:55
Dog Individual Male,LABRADOR RETRIEVER,CREAM,BAUER,15084,2017,12/14/2016 13:35
Dog Individual Male,ROTTWEILER,BLACK/BROWN/TAN,BULLY,15137,2017,1/30/2017 14:21
Dog Individual Female,BOXER,FAWN,PRIMROSE,15068,2017,2/3/2017 10:09
Dog Individual Neutered Male,SCHNAUZER MIN,WHITE/BLACK,HERSHEL,15090,2017,12/8/2016 14:18
Dog Individual Neutered Male,GOLDENDOODLE,BROWN/BLONDE,NICO,15071,2017,1/5/2017 16:35
Dog Individual Neutered Male,SIB HUSKY MIX,GREY,PERSIE,15090,2017,12/7/2016 9:57
Dog Individual Neutered Male,SIB HUSKY MIX,TAN,ROONEY,15090,2017,12/7/2016 9:57
Dog Individual Neutered Male,LABRADOR RETRIEVER,GREY,VINNY,15065,2017,1/11/2017 11:06
Dog Individual Neutered Male,HOUND MIX,BLACK,WINSTON,15228,2017,12/15/2016 16:01
Dog Individual Female,MIXED,BLACK,PEPPER,15090,2017,5/9/2017 16:32
Dog Individual Neutered Male,AM BULLDOG,BROWN,JONSEY,15143,2017,12/15/2016 9:57
Dog Individual Spayed Female,MALTESE,WHITE,KATIE,15143,2017,12/15/2016 9:57
Dog Individual Neutered Male,LAB MIX,BROWN,LOUIE,15234,2017,4/25/2017 14:18
Dog Senior Citizen or Disability Male,CHIHUAHUA,WHITE/BROWN,CHICO,15065,2017,12/14/2016 15:43
Dog Senior Citizen or Disability Neutered Male,AM TOY TERRIER,WHITE/BLACK,BAM BAM,15136,2017,5/5/2017 10:18
Dog Senior Citizen or Disability Neutered Male,AM TOY TERRIER,WHITE/BLACK,DUKE,15136,2017,5/5/2017 10:18
Dog Senior Citizen or Disability Female,MALTESE MIX,WHITE,COCO,15136,2017,5/5/2017 10:18
Dog Individual Female,LHASA APSO,SPOTTED,MYA,15065,2017,4/4/2017 12:37
Dog Individual Neutered Male,AM PITT BULL MIX,BROWN,COPPER,15046,2017,1/3/2017 10:08
Dog Individual Neutered Male,BEAGLE MIX,WHITE/BLACK/BROWN,SMOKEY,15046,2017,1/3/2017 10:08
Dog Individual Neutered Male,GREAT PYRENEES,BROWN,LUCAS,15234,2017,12/15/2016 16:01
Dog Individual Spayed Female,GER SHEPHERD MIX,WHITE/BLACK,FOXY,15045,2017,5/4/2017 15:32
Dog Individual Male,RAT TERRIER,WHITE/BLACK/BROWN,TATTOO,15045,2017,5/4/2017 15:32
Dog Individual Neutered Male,AM PITT BULL MIX,WHITE/BLACK/BROWN,BUGSY,15045,2017,5/4/2017 15:32
Dog Individual Male,LABRADOR RETRIEVER,BLACK,MILO,15236,2017,12/9/2016 9:00
Dog Individual Male,GOLDEN RETRIEVER,WHITE,COOPER BEAU BRYANT,15044,2017,5/9/2017 11:04
Dog Individual Male,AM PIT BULL TERRIER,WHITE/BROWN,DIESEL,15120,2017,2/17/2017 8:34
Dog Individual Female,SHIH TZU,WHITE,RUBY,15084,2017,3/3/2017 8:36
Dog Senior Citizen or Disability Male,LABRADOR RETRIEVER,BLACK,MACK,15139,2017,12/8/2016 16:26
Dog Individual Male,AM PIT BULL TERRIER,BROWN,LUCA,15132,2017,5/18/2017 15:02
Dog Individual Female,AM PIT BULL TERRIER,RED,SERENA,15132,2017,5/18/2017 15:02
Dog Individual Spayed Female,AUS SHEPHERD,WHITE/BROWN,SUNSHINE,15239,2017,2/17/2017 9:03
Dog Individual Spayed Female,LAB MIX,YELLOW,LACEY,15237,2017,12/12/2016 13:35
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,YELLOW,DAISY,15065,2017,5/15/2017 11:24
Dog Senior Citizen or Disability Spayed Female,MIXED,WHITE,AMIE,15132,2017,5/1/2017 9:41
Dog Senior Citizen or Disability Neutered Male,TAG,BLACK,JACK,15132,2017,5/1/2017 9:36
Dog Senior Citizen or Disability Spayed Female,MIXED,WHITE/BLACK,LILLY,15132,2017,5/1/2017 9:41
Dog Senior Citizen or Disability Female,TAG,BLACK,DOG,15120,2017,5/8/2017 9:40
Dog Individual Spayed Female,TERRIER MIX,WHITE/BLACK/GREY,BAILEY,15227,2017,2/21/2017 12:09
Dog Individual Male,BOXER,BRINDLE,BEAU,15037,2017,2/10/2017 16:18
Dog Individual Male,BOXER,BRINDLE,BEAU,15037,2017,2/10/2017 16:18
Dog Individual Neutered Male,BOXER,BRINDLE,BEAU,15037,2017,2/10/2017 16:18
Dog Individual Spayed Female,LAB MIX,BLACK,BELLA KARMA,15090,2017,6/5/2017 11:40
Dog Individual Spayed Female,GOLDENDOODLE,BLONDE,BRANDY,15122,2017,12/12/2016 16:17
Dog Individual Male,BRITTANY SPANIEL,LIVER,BULL,15101,2017,4/20/2017 8:52
Dog Senior Citizen or Disability Female,CATAHOULA LEOPARD D,BROWN/TAN/BRINDLE,CAMO LEE,15084,2017,2/3/2017 15:15
Dog Individual Spayed Female,HAVANESE,BLACK/BROWN,CANNOLI,15090,2017,12/9/2016 9:00
Dog Individual Neutered Male,TAG,BLACK/TAN,CHOMP,15205,2017,12/7/2016 16:13
Dog Individual Spayed Female,LAB MIX,WHITE/TAN,EZRA,15044,2017,1/23/2017 14:59
Dog Individual Spayed Female,SIB HUSKY,WHITE/BLACK/GREY,ISIS WOLOSIK,15116,2017,1/18/2017 8:42
Dog Individual Female,BISHON FRISE MIX,WHITE/BROWN,LADY,15101,2017,4/20/2017 8:52
Dog Individual Female,MORKIE,BLACK/TAN,LILLY,15202,2017,5/11/2017 15:25
Dog Senior Citizen or Disability Spayed Female,LAB MIX,BLACK/BROWN/TAN,MIXED,15235,2017,12/9/2016 8:58
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLACK/TAN,PIPER,15071,2017,1/12/2017 10:27
Dog Individual Neutered Male,BOXER,FAWN,RUFUS,15227,2017,1/6/2017 15:49
Dog Individual Spayed Female,TERRIER MIX,TAN,STAR,15216,2017,8/1/2017 16:10
Dog Individual Male,DOBERMAN PINSCHER,BLACK,TANK,15237,2017,1/25/2017 16:03
Dog Individual Neutered Male,PUGGLE,TAN,ARCHIE,15101,2017,12/16/2016 8:40
Dog Individual Neutered Male,BOXER,BLACK/BROWN,BENSON,15243,2017,3/15/2017 14:54
Dog Individual Neutered Male,AM PIT BULL TERRIER,FAWN,HARRY,15101,2017,12/16/2016 8:40
Dog Senior Citizen or Disability Male,TAG,BLACK,JACK,15108,2017,3/7/2017 16:08
Dog Individual Neutered Male,BASSET HOUND MIX,TAN,MANNY,15126,2017,5/4/2017 14:58
Dog Individual Spayed Female,MIXED,BROWN,PEANUT,15143,2017,12/12/2016 16:16
Dog Individual Neutered Male,GER SHEPHERD,BLACK/BROWN,RAMBO,15332,2017,1/23/2017 8:42
Dog Senior Citizen or Disability Male,BOXER,BROWN,TYSON,15108,2017,3/7/2017 16:08
Dog Senior Citizen or Disability Spayed Female,BOYKIN SPANIEL,RED,MISSY,15136,2017,1/3/2017 11:30
Dog Individual Female,YORKSHIRE TERRIER,BLACK,RUBY,15223,2017,6/26/2017 15:42
Dog Individual Female,YORKSHIRE TERRIER,BLACK,RUBY,15223,2017,6/26/2017 15:42
Dog Individual Female,YORKSHIRE TERRIER,BLACK,DEDE,15223,2017,6/26/2017 15:42
Dog Individual Spayed Female,YORKSHIRE TERRIER,BLACK,DEDE,15223,2017,6/26/2017 15:42
Dog Senior Citizen or Disability Spayed Female,MIXED,TRI-COLOR,GYPSY,15136,2017,1/3/2017 11:30
Dog Senior Citizen or Disability Spayed Female,BEAGLE,TRI-COLOR,SUMMER,15136,2017,1/3/2017 11:30
Dog Senior Citizen or Disability Male,BEAGLE,RED,RED,15136,2017,1/3/2017 11:30
Dog Senior Citizen or Disability Male,SHIH TZU,BLACK,TIPPY,15642,2017,5/3/2017 15:19
Dog Individual Female,MIXED,SPOTTED,REMI,15133,2017,1/24/2017 10:07
Dog Senior Citizen or Disability Neutered Male,AM PIT BULL TERRIER,BROWN,NEEKO,15131,2017,12/1/2016 12:21
Dog Individual Spayed Female,AUS SHEPHERD,TRI-COLOR,STELLA,15065,2017,3/20/2017 8:26
Dog Individual Spayed Female,CHIHUAHUA MIX,BLACK,RITA,15065,2017,3/20/2017 8:26
Dog Individual Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN/GREY,GEORGIE,15045,2017,4/25/2017 15:58
Dog Individual Spayed Female,SHIH TZU MIX,WHITE/BLACK/BROWN,PENNY LANE,15136,2017,3/8/2017 16:00
Dog Individual Neutered Male,BOXER,BRINDLE,TOBY,15147,2017,12/14/2016 12:40
Dog Individual Spayed Female,ST BERNARD,SPOTTED,DAISY,15071,2017,5/4/2017 15:32
Dog Individual Female,ST BERNARD,SPOTTED,DAISY,15071,2017,5/4/2017 15:32
Dog Individual Spayed Female,TAG,SPOTTED,TABITHA,15071,2017,5/4/2017 15:32
Dog Individual Spayed Female,TAG,SPOTTED,TABITHA,15071,2017,5/4/2017 15:32
Dog Senior Citizen or Disability Spayed Female,MIXED,BLACK/GREY,PITA,15235,2017,12/13/2016 15:24
Dog Individual Spayed Female,MIXED,WHITE/RED,KC,15236,2017,2/17/2017 8:34
Dog Individual Female,YORKSHIRE TERRIER,BLACK/BROWN,BABY,15136,2017,5/3/2017 10:47
Dog Individual Neutered Male,AM BULLDOG,TAN,TANK,15136,2017,6/20/2017 8:38
Dog Individual Neutered Male,COCKER SPANIEL,TAN,CHARLIE,15057,2017,12/12/2016 15:33
Dog Individual Female,AUS SHEPHERD,SPOTTED,LADY,15205,2017,3/3/2017 15:10
Dog Individual Neutered Male,MIXED,BLACK/BROWN,IZZY,15146,2017,3/20/2017 15:45
Dog Individual Neutered Male,YORKSHIRE TERRIER,WHITE/BLACK/BROWN,POLO,15025,2017,4/5/2017 10:44
Dog Senior Citizen or Disability Female,MIXED,BLACK,MAX,15132,2017,2/2/2017 9:43
Dog Individual License Duplicate,GER SHEPHERD,BLACK/TAN,YODA,15235,2017,12/29/2016 12:34
Dog Individual License Duplicate,GER SHEPHERD,BLACK/TAN,YODA,15235,2017,
Dog Individual License Duplicate,GER SHEPHERD,BLACK/TAN,YODA,15235,2017,1/26/2017 16:04
Dog Individual License Duplicate,GER SHEPHERD,BLACK/TAN,YODA,15235,2017,1/26/2017 16:04
Dog Individual License Duplicate,GER SHEPHERD,BLACK/TAN,YODA,15235,2017,1/26/2017 16:04
Dog Individual License Duplicate,GER SHEPHERD,BLACK/TAN,YODA,15235,2017,1/26/2017 16:04
Dog Senior Citizen or Disability Neutered Male,BICHON FRISE,WHITE,CARLO,15084,2017,2/22/2017 8:43
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,BLACK,SWEETIE PIE,15221,2017,1/10/2017 16:33
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERR MIX,BLACK/TAN,LUCY,15108,2017,4/25/2017 10:55
Dog Individual Neutered Male,LAB MIX,TAN,LUCKY,15137,2017,2/2/2017 10:14
Dog Individual Spayed Female,CHIHUAHUA,WHITE/BROWN,LOLA,15239,2017,12/12/2016 8:44
Dog Senior Citizen or Disability Spayed Female,GER SHEPHERD MIX,WHITE/BLACK/BROWN,CASEY,15238,2017,1/23/2017 15:20
Dog Senior Citizen or Disability Neutered Male,TERRIER,SPOTTED,BUDDY,15084,2017,12/29/2016 15:33
Dog Individual Neutered Male,LABRADOR RETRIEVER,YELLOW,DOC,15108,2017,12/15/2016 10:16
Dog Individual Spayed Female,LAB MIX,BLACK/BROWN,REESE,15144,2017,12/13/2016 13:52
Dog Individual Spayed Female,MIXED,WHITE,BELLE,15205,2017,2/9/2017 8:46
Dog Senior Citizen or Disability Spayed Female,TAG,WHITE,BAILEY,15241,2017,1/25/2017 10:03
Dog Individual Neutered Male,GER SHEPHERD,BLACK/TAN,NYO,15241,2017,12/8/2016 15:50
Dog Individual Spayed Female,BEAGLE MIX,TAN,MOLLY,15122,2017,1/17/2017 9:11
Dog Individual Spayed Female,CHIHUAHUA MIX,WHITE,NYLA,15205,2017,1/13/2017 9:50
Dog Individual Neutered Male,CHIHUAHUA MIX,BROWN,THUNDER,15205,2017,1/13/2017 9:50
Dog Senior Citizen or Disability Spayed Female,MIXED,WHITE,OONA,15221,2017,12/12/2016 9:35
Dog Senior Citizen or Disability Neutered Male,MORKIE,BLACK/GOLD,BENJI,15229,2017,12/30/2016 11:15
Dog Senior Citizen or Disability Male,AM PIT BULL TERRIER,BRINDLE,BRICKS,15132,2017,12/6/2016 16:07
Dog Individual Spayed Female,SHIH TZU MIX,BLACK,SADIE,15237,2017,1/24/2017 14:51
Dog Individual Neutered Male,AM PIT BULL TERRIER,WHITE/GREY,DIESEL,15210,2017,12/30/2016 8:30
Dog Individual Female,AM PIT BULL TERRIER,WHITE/TAN,MIA,15227,2017,12/15/2016 16:01
Dog Individual Spayed Female,AM PIT BULL TERRIER,WHITE/TAN,MIA,15227,2017,12/15/2016 16:01
Dog Individual Spayed Female,BERNESE MTN DOG,TRI-COLOR,LEXIE,15102,2017,12/22/2016 13:28
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,DAKOTA BLU WOLFE,15139,2017,12/8/2016 15:18
Dog Senior Citizen or Disability Neutered Male,POODLE TOY,WHITE,SAMMY,15084,2017,4/24/2017 15:49
Dog Individual Female,GER SHEPHERD,BLACK/TAN,LAYLA,15136,2017,2/28/2017 16:02
Dog Individual Neutered Male,LAB MIX,BLACK,BOND,15120,2017,3/3/2017 16:33
Dog Individual Neutered Male,LAB MIX,TAN,FRENCH FRY,15120,2017,3/3/2017 16:33
Dog Individual Spayed Female,TAG,BLACK/TAN,LUKA,15014,2017,3/7/2017 16:02
Dog Individual Spayed Female,LHASA APSO,BLACK WITH WHITE,MYA,15132,2017,3/20/2017 15:45
Dog Individual Female,NORW ELKHOUND,BLACK/GREY,NIKITA,15120,2017,3/3/2017 16:33
Dog Individual Male,CHINESE SHAR-PEI,BROWN,SLUGGER,15132,2017,3/20/2017 8:41
Dog Individual Female,CHIHUAHUA MIX,BLACK/BROWN,CLOE,15136,2017,5/9/2017 14:47
Dog Individual Neutered Male,VIZSLA,RED,HARVEY,15090,2017,4/24/2017 9:18
Dog Individual Neutered Male,YORKSHIRE TERR MIX,BLACK/BROWN,JACK,15209,2017,3/24/2017 15:12
Dog Individual Female,TAG,WHITE,LUNA,15136,2017,5/9/2017 14:47
Dog Individual Female,CHIHUAHUA MIX,BLACK/TAN,SHOFFE,15136,2017,5/9/2017 14:47
Dog Individual Spayed Female,TAG,BRINDLE,NINA,15216,2017,5/4/2017 15:33
Dog Individual Spayed Female,LABRADOR RETRIEVER,BROWN,STELLA,15084,2017,4/4/2017 8:27
Dog Individual Neutered Male,TAG,WHITE/TAN,TUCKER,15216,2017,5/4/2017 15:33
Dog Individual Female,DACHSHUND,BROWN,AVA,15235,2017,6/1/2017 12:57
Dog Individual Male,LABRADOR RETRIEVER,BROWN,COLT GUNNER FERRANTE,15037,2017,12/7/2016 15:43
Dog Individual Spayed Female,LABRADOR RETRIEVER,BROWN,DAISY,15047,2017,5/11/2017 15:52
Dog Individual Female,LABRADOR RETRIEVER,BROWN,DAISY,15047,2017,5/11/2017 15:52
Dog Individual Female,LABRADOR RETRIEVER,BROWN,DAISY,15047,2017,5/11/2017 15:52
Dog Individual Neutered Male,POODLE TOY,BLACK,DOLCE,15132,2017,12/16/2016 15:21
Dog Individual Spayed Female,TAG,GOLD,ELLA,15135,2017,2/7/2017 8:54
Dog Individual Neutered Male,LAB MIX,BRINDLE,JAX,15135,2017,2/7/2017 8:54
Dog Individual Neutered Male,YORKSHIRE TERRIER,BLACK/TAN,LEO,15236,2017,4/25/2017 15:52
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15218,2017,2/7/2017 8:39
Dog Individual Spayed Female,TAG,BLACK,MINDY,15218,2017,2/7/2017 8:39
Dog Individual Neutered Male,SHIH TZU,WHITE/BROWN,MOOSE,15237,2017,12/14/2016 15:43
Dog Individual Neutered Male,TAG,BLACK WITH WHITE,SHELDON,15106,2017,12/13/2016 8:37
Dog Individual Female,MALTESE,WHITE,THURMAN,15136,2017,5/4/2017 15:37
Dog Individual Spayed Female,MALTESE,WHITE,THURMAN,15136,2017,5/4/2017 15:37
Dog Senior Citizen or Disability Male,COCKER SPANIEL,TAN,TOBY,15227,2017,1/25/2017 16:23
Dog Individual Spayed Female,DOBERMAN PINSCHER,BLACK,MORGAN,15221,2017,12/12/2016 9:35
Dog Individual Female,GOLDEN RETRIEVER,RED,ISABELLA,15102,2017,1/12/2017 9:35
Dog Individual Neutered Male,LAB MIX,BLACK,FINNIGAN,15102,2017,1/12/2017 16:34
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,SPOTTED,BRIDGET,15236,2017,3/15/2017 8:44
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,MAZ,15236,2017,1/3/2017 8:39
Dog Individual Neutered Male,GOLDENDOODLE,BROWN,MARLEY,15065,2017,1/9/2017 16:01
Dog Senior Citizen or Disability Neutered Male,TERRIER MIX,WHITE/GREY,JACK,15102,2017,12/12/2016 13:34
Dog Individual Female,LABRADOR RETRIEVER,BROWN,CUTCH,15120,2017,5/9/2017 16:32
Dog Individual Spayed Female,LABRADOR RETRIEVER,BROWN,CUTCH,15120,2017,5/9/2017 16:32
Dog Individual Neutered Male,.,BROWN,ZIGGY,15235,2017,1/6/2017 8:41
Dog Individual Male,LABRADOR RETRIEVER,YELLOW,BENTLEY,15108,2017,12/22/2016 16:27
Dog Individual Neutered Male,LABRADOR RETRIEVER,YELLOW,BENTLEY,15108,2017,12/22/2016 16:27
Dog Individual Male,MALTESE MIX,WHITE,BLIZZARD,15146,2017,5/4/2017 15:37
Dog Individual Neutered Male,GOLDENDOODLE,RED,ERNIE,15101,2017,12/9/2016 14:54
Dog Individual Spayed Female,BEAGLE MIX,WHITE/BROWN,DAISY MAE,15223,2017,5/18/2017 9:03
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE/TAN,LUKE,15122,2017,12/19/2016 8:49
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,WHITE/TAN,LUKE,15122,2017,12/19/2016 8:49
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,ICEAH,15120,2017,4/26/2017 13:53
Dog Individual Neutered Male,BEAGLE MIX,WHITE/BLACK/BROWN,CROSBY,15084,2017,5/11/2017 15:52
Dog Senior Citizen or Disability Spayed Female,LAB MIX,BLACK,DOLLY,15101,2017,12/19/2016 15:40
Dog Individual Spayed Female,PUG,BLACK,ETHEL,15221,2017,12/28/2016 16:13
Dog Individual Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,MILLIE,15241,2017,5/15/2017 11:24
Dog Individual License Duplicate,MANCHESTER TERRIER,BLACK/TAN,PEPPER,15104,2017,5/26/2017 16:25
Dog Individual Spayed Female,WEIMARANER,GREY,POLLY,15101,2017,4/4/2017 15:17
Dog Individual Neutered Male,RAT TERRIER,WHITE/BLACK,REILLY,15227,2017,2/1/2017 14:35
Dog Individual Male,GOLDEN RETRIEVER,CREAM,BALOO MYERBURG,15238,2017,12/13/2016 8:47
Dog Individual Spayed Female,LAB MIX,BROWN,SNICKERS,15234,2017,5/15/2017 16:29
Dog Individual Female,AUS SHEPHERD,WHITE/TAN,GYPSY,15228,2017,2/13/2017 16:01
Dog Individual Neutered Male,CHIHUAHUA MIX,BROWN,CHIMI,15106,2017,5/9/2017 14:49
Dog Individual Female,LABRADOR RETRIEVER,BLACK,MISSY,15090,2017,6/7/2017 14:02
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,SPOTTED,BELLA,15136,2017,1/9/2017 16:01
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA MIX,BLACK,BABY,15136,2017,1/9/2017 16:01
Dog Senior Citizen or Disability Female,CHIHUAHUA MIX,BLACK,BABY,15136,2017,1/9/2017 16:01
Dog Senior Citizen or Disability Neutered Male,YORKSHIRE TERRIER,BROWN,HARLEY,15136,2017,1/9/2017 16:01
Dog Individual Neutered Male,BEAGLE MIX,SPOTTED,COOPER,15101,2017,1/9/2017 8:39
Dog Individual Spayed Female,BOXER,BRINDLE,LEYNA WETZEL,15227,2017,12/12/2016 16:17
Dog Individual Spayed Female,AM PITT BULL MIX,TAN,ANNABLE,15106,2017,3/27/2017 14:53
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,MAYA,15065,2017,12/19/2016 8:49
Dog Senior Citizen or Disability Male,TERRIER,WHITE,MURPHY,15025,2017,12/28/2016 16:31
Dog Individual Female,CHIHUAHUA,BROWN,TACO BELLA,15136,2017,4/20/2017 14:04
Dog Senior Citizen or Disability Spayed Female,JACK RUSSEL TERRIER,WHITE/BROWN,JACKIE,15205,2017,3/21/2017 13:57
Dog Individual Neutered Male,GER SHEPHERD,BLACK/BROWN,MAJOR,15108,2017,1/3/2017 14:04
Dog Senior Citizen or Disability Neutered Male,POODLE MIX,SPOTTED,TYLER DOODIE,15140,2017,2/28/2017 16:02
Dog Senior Citizen or Disability Male,POODLE MIX,SPOTTED,TYLER DOODIE,15140,2017,2/28/2017 16:02
Dog Individual Neutered Male,POODLE MIX,SPOTTED,TYLER DOODIE,15140,2017,2/28/2017 16:02
Dog Individual Male,RAT TERRIER,SPOTTED,ZEIKE,15147,2017,3/6/2017 16:02
Dog Senior Citizen or Disability Neutered Male,AM BULLDOG,SPOTTED,ROCKO,15212,2017,12/12/2016 13:34
Dog Individual Female,POMERANIAN,BLACK/TAN,ONYX,15132,2017,2/14/2017 15:44
Dog Individual Spayed Female,CHIHUAHUA MIX,BROWN,RIPLEY,15238,2017,3/6/2017 15:28
Dog Individual Neutered Male,BORD COLLIE MIX,WHITE/BLACK,STARK,15136,2017,4/6/2017 16:30
Dog Individual Neutered Male,AUS SHEPHERD,BROWN,BAUER,15237,2017,5/2/2017 11:09
Dog Senior Citizen or Disability Neutered Male,TAG,WHITE/APRICOT,BINKS,15135,2017,12/23/2016 9:12
Dog Individual Neutered Male,LAB MIX,BLACK,BUDDY COX,15227,2017,5/3/2017 9:32
Dog Senior Citizen or Disability Female,POODLE TOY,BROWN,MAGGIE,15135,2017,12/23/2016 9:12
Dog Individual Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,RILEY,15044,2017,1/6/2017 14:42
Dog Senior Citizen or Disability Female,AIREDALE TERRIER,BROWN,CUDDLES,15132,2017,2/2/2017 9:43
Dog Individual Neutered Male,NORW ELKHOUND,WHITE/BLACK/GREY,LEMMY,15014,2017,2/24/2017 14:09
Dog Individual Neutered Male,OLD ENG SHEEPDOG,WHITE/BLACK,LEOPOLD,15108,2017,2/14/2017 16:10
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA,FAWN,LARRY,15202,2017,1/6/2017 14:42
Dog Senior Citizen or Disability Spayed Female,MIXED,SPOTTED,DAKOTA,15146,2017,1/5/2017 16:36
Dog Individual Spayed Female,MIXED,SPOTTED,DAKOTA,15146,2017,1/5/2017 16:36
Dog Individual Neutered Male,SHIBA INU,BLACK/RED,JUNIOR,15136,2017,2/13/2017 8:36
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD,GRACIE,15116,2017,1/25/2017 16:23
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,GOLD,GRACIE,15116,2017,1/25/2017 16:23
Dog Individual Spayed Female,OLD ENG SHEEPDOG,WHITE/BLACK,LILY,15108,2017,2/14/2017 16:10
Dog Individual Spayed Female,TERRIER MIX,WHITE,DAISY,15037,2017,5/1/2017 9:11
Dog Senior Citizen or Disability Spayed Female,MIXED,BROWN,SNUFFLES,15205,2017,2/6/2017 12:09
Dog Senior Citizen or Disability Male,GOLDEN RETRIEVER,BLONDE,BUDDY,15030,2017,12/29/2016 16:05
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,BLONDE,BUDDY,15030,2017,12/29/2016 16:05
Dog Individual Neutered Male,BEAGLE MIX,BLACK,GENO,15234,2017,12/19/2016 8:49
Dog Individual Neutered Male,BORD COLLIE MIX,WHITE/BLACK,BOOMER,15024,2017,2/23/2017 11:00
Dog Individual Spayed Female,TAG,TAN,CARMALITA,15236,2017,12/13/2016 15:24
Dog Individual Neutered Male,TAG,WHITE/TAN,CHARLIE,15106,2017,3/1/2017 14:30
Dog Individual Neutered Male,IRISH SETTER,BLACK,HARLEY DAVIDSON MCGR,15202,2017,4/20/2017 14:53
Dog Individual Spayed Female,TAG,CINNAMON,LEXIE,15227,2017,3/17/2017 14:09
Dog Individual Spayed Female,CHIHUAHUA MIX,WHITE/TAN,LIL BIT,15136,2017,7/21/2017 13:26
Dog Individual Spayed Female,TAG,WHITE/BLACK,MOLLY,15241,2017,3/14/2017 8:47
Dog Individual Neutered Male,TAG,WHITE/TAN,OSCAR,15236,2017,12/13/2016 15:24
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD,RAFFLE,15243,2017,12/13/2016 16:03
Dog Individual Neutered Male,TAG,BRINDLE,WINSTON,15106,2017,2/27/2017 12:31
